,vertex_config,serving_type,arrival_process,throughput_qps,latency_s
0,"{""one_vertex"": {""num_replicas"": 1, ""max_batch_size"": 8, ""num_gpus"": 1}}",vanilla,"{""mean_qps"": 100, ""cv"": 0, ""num_requests"": 1000}",180.09348048538487,"[0.0648853960001361, 0.06581888899927435, 0.06437181700039218, 0.0627890670002671, 0.05892950500037841, 0.04910924200066802, 0.0634105669996643, 0.054471806999572436, 0.043907422999836854, 0.034083091999491444, 0.04189743599999929, 0.032236425000519375, 0.03850464000061038, 0.028984272999878158, 0.035631851999823994, 0.025909434999448422, 0.032980731999487034, 0.023592581000229984, 0.025769060000129684, 0.03375076300017099, 0.02401618900057656, 0.02718222799921932, 0.03544561400030943, 0.025244485000257555, 0.03227107699967746, 0.022524322000208485, 0.025612173999434162, 0.033271842999965884, 0.02372742100033065, 0.026136098000279162, 0.033518432000164466, 0.023393703000692767, 0.02597565999985818, 0.03401544799999101, 0.024208656000155315, 0.02691318399956799, 0.03499569299947325, 0.025122666000243044, 0.028019757000038226, 0.03543629999967379, 0.02567236300001241, 0.03128435599955992, 0.022187094999935653, 0.0256496199999674, 0.03216284500012989, 0.02191581999977643, 0.02523299499989662, 0.03228051200039772, 0.022282779999841296, 0.02547252699969249, 0.03225060400018265, 0.022296246999758296, 0.025437346999751753, 0.034543397000561527, 0.024831697000081476, 0.02838529800010292, 0.03552141999989544, 0.025825284000347892, 0.032255630999316054, 0.02223132800008898, 0.023823872999855666, 0.03162759599945275, 0.02202708100048767, 0.02476830900013738, 0.027700465000634722, 0.03525698400062538, 0.025603323999348504, 0.027696313999513222, 0.03468278800028202, 0.025650446999861742, 0.03138646699972014, 0.02160797000033199, 0.025053423999452207, 0.03244856699984666, 0.022651952999694913, 0.025006362000567606, 0.027218344999710098, 0.034431312999913644, 0.025245023000024958, 0.027960388999417773, 0.03499417000057292, 0.025402546999430342, 0.028128079999987676, 0.03440912400037632, 0.025377820000358042, 0.027875656000105664, 0.03358905799996137, 0.025010113999996975, 0.02788580899959925, 0.034769419000440394, 0.025053480000678974, 0.027645623999887903, 0.03477348599972174, 0.024371815999984392, 0.027618387000075018, 0.03505384799973399, 0.025400171999535814, 0.02791356200032169, 0.03535186199951568, 0.02488893999998254, 0.028151085999525094, 0.03484538300017448, 0.02564780700049596, 0.03210568800022884, 0.02228539699990506, 0.025070544000300288, 0.031156977000136976, 0.02191726699948049, 0.0251209200005178, 0.031605041999682726, 0.021931576000497444, 0.02523781299987604, 0.03191405100005795, 0.022035928000150307, 0.025437981000322907, 0.02861635000044771, 0.03432184800021787, 0.025510857999506698, 0.03150246699988202, 0.021822290999807592, 0.025086950000513752, 0.03221007899992401, 0.0225000070004171, 0.02516839500003698, 0.0308908450006129, 0.03596487699996942, 0.026880110000092827, 0.033307555999272154, 0.02398600400010764, 0.02586576999965473, 0.031930377000207955, 0.022510009999678005, 0.025308745999609528, 0.0314968749999025, 0.02224475799994252, 0.02507478000006813, 0.03250380299959943, 0.022830943000371917, 0.02534024499982479, 0.03247606800050562, 0.022952164999878732, 0.02557275799972558, 0.0333670890004214, 0.023563101000036113, 0.026046717000099306, 0.03305924899996171, 0.024836954999955196, 0.02780326799984323, 0.034871276999183465, 0.02556834600000002, 0.0323696840005141, 0.022713346000273305, 0.02558279200002289, 0.032597068000541185, 0.0234899619999851, 0.026839363000362937, 0.034288582999579376, 0.02402696900026058, 0.027370973999495618, 0.03524152799946023, 0.02588562599976285, 0.028559411999594886, 0.035156649000782636, 0.025632326000049943, 0.03323196400015149, 0.02317607599979965, 0.026035840999611537, 0.033874742000080005, 0.024183655999877374, 0.026335446999837586, 0.03301041400027316, 0.02332077000028221, 0.02711050600009912, 0.03468708800028253, 0.0248663709999164, 0.027889322999726573, 0.03559623199998896, 0.026382283000202733, 0.027791762000560993, 0.03549982999993517, 0.02638756599935732, 0.0324028389995874, 0.022709754999596043, 0.025674456000160717, 0.03181828600008885, 0.022802847999628284, 0.025650952999967558, 0.03267868700004328, 0.02373750500009919, 0.02661214900035702, 0.03454932599925087, 0.024784797999927832, 0.02743048499996803, 0.03591286200025934, 0.026523946999986947, 0.03413925000040763, 0.024078141000245523, 0.027074794999862206, 0.03456487199946423, 0.02508035899973038, 0.028158666999843263, 0.034605091999765136, 0.025214739000148256, 0.03224198400039313, 0.022443744999691262, 0.025467288999607263, 0.03235940599915921, 0.022610504000112996, 0.025143946000753203, 0.03262499399988883, 0.022970668000198202, 0.02506911999989825, 0.03226900000026944, 0.02266561000033107, 0.026093092000337492, 0.033382933999746456, 0.022939708000194514, 0.026450532999660936, 0.03437541199946281, 0.02484437600014644, 0.027525501999662083, 0.0350614509998195, 0.02538475700021081, 0.028217006999511796, 0.03498687899991637, 0.025768829999833542, 0.03339529299955757, 0.0235649630003536, 0.025717440999869723, 0.03276834499956749, 0.02245988699996815, 0.025978047000535298, 0.03288861199962412, 0.02393146899976273, 0.02614988299956167, 0.032855073000064294, 0.023342866999882972, 0.02638544000001275, 0.0327887550001833, 0.024046747999818763, 0.026976742000442755, 0.03479451400016842, 0.025297572999988915, 0.02744105900001159, 0.03568262000044342, 0.02615677500034508, 0.028789927000616444, 0.035375944999941566, 0.026537239999925077, 0.033617048999985855, 0.02379288500014809, 0.026808296000126575, 0.03442713500044192, 0.024861066000084975, 0.027433713999926113, 0.03432786400026089, 0.024761521000073117, 0.028207844999997178, 0.03623069600052986, 0.026536991000284615, 0.03319222099980834, 0.041974093000135326, 0.03249050799968245, 0.03810622899982263, 0.028130548000262934, 0.034560641999632935, 0.025476329999946756, 0.02828475200021785, 0.03549091300010332, 0.025987708000684506, 0.03278894699997181, 0.022416487000555207, 0.024999065999509185, 0.03191732200048136, 0.022142754000014975, 0.02429540800039831, 0.03167361800024082, 0.021809031000884715, 0.02497191600014048, 0.03159009600040008, 0.021827146000759967, 0.025135351999779232, 0.028102048000619106, 0.03549186300006113, 0.02648064200002409, 0.0292764959995111, 0.03525543399973685, 0.026079259999278293, 0.03206316500018147, 0.022169767999912438, 0.025451970999711193, 0.028412033000677184, 0.034703970000009576, 0.02567052300037176, 0.028352307000204746, 0.03463251900029718, 0.025333884000247053, 0.03252366299966525, 0.022589320999941265, 0.025020088000019314, 0.03091780500017194, 0.021906460000536754, 0.025208401999407215, 0.02837209300014365, 0.034949388000313775, 0.02560210499996174, 0.03253325599962409, 0.02240103799977078, 0.02487716699943121, 0.03084813599980407, 0.021889100999942457, 0.02577996499985602, 0.031932859999869834, 0.021652864000316185, 0.02510709299986047, 0.03199653399951785, 0.02213762800056429, 0.024884580000616552, 0.027875536999999895, 0.03545742000005703, 0.025776913999834505, 0.02846879299977445, 0.03489598600026511, 0.02543969499947707, 0.0323404880000453, 0.022711753000294266, 0.025154539000141085, 0.031072208000296087, 0.02192902199931268, 0.025074700000004668, 0.03166627999962657, 0.02194383200003358, 0.025483147999693756, 0.02895414999966306, 0.034863107000091986, 0.026137339000342763, 0.03316401099982613, 0.022926087999621814, 0.025590143000044918, 0.03235818899975129, 0.02260418399964692, 0.02518168099959439, 0.03231893999964086, 0.022501703000671114, 0.024611464999907184, 0.032030950999796914, 0.02175894700030767, 0.025060635999579972, 0.03146334499979275, 0.021696910999708052, 0.025142847999632068, 0.02869443199961097, 0.03568692600038048, 0.02490816099998483, 0.02852711699961219, 0.03550584200002049, 0.02620463600032963, 0.032056954999461595, 0.022467554000286327, 0.025383893999787688, 0.032714136999857146, 0.022679555000649998, 0.02492951899967011, 0.0272224489999644, 0.0343017189998136, 0.02520338999966043, 0.027766754999902332, 0.034928750000290165, 0.025107522000325844, 0.027829402999486774, 0.03431783399992128, 0.02466853900023125, 0.02673847599999135, 0.03423537800063059, 0.02498785899933864, 0.027574201999414072, 0.035525141999642074, 0.02577170400036266, 0.031980108999960066, 0.02210296399971412, 0.0248636570004237, 0.032137289000274905, 0.021800824999445467, 0.025139347999356687, 0.038905238000552345, 0.035445308999442204, 0.025468809999438236, 0.02766562399938266, 0.0320839280002474, 0.024532320000616892, 0.026163505999647896, 0.03266369799985114, 0.025169397999889043, 0.027591483999458433, 0.034939888999360846, 0.02532753500054241, 0.02783011199971952, 0.035149230999195424, 0.024654173999806517, 0.02832425399992644, 0.03473961599956965, 0.0255785109993667, 0.03167417399981787, 0.02193966199956776, 0.02522236000004341, 0.0318914509998649, 0.021936792999440513, 0.024466097000185982, 0.031360777000372764, 0.022181094999723427, 0.025003871000080835, 0.032238201999462035, 0.022291453999969235, 0.02440255699912086, 0.02711767599976156, 0.03414900400002807, 0.024977740999929665, 0.027593396999691322, 0.034900255000138714, 0.025182346999827132, 0.027884088000064366, 0.034893570999884105, 0.025199538999913784, 0.027696618999470957, 0.03524763199948211, 0.025401599999895552, 0.027296732999275264, 0.034851551999963704, 0.02517769899986888, 0.028063726000254974, 0.03489445699960925, 0.025168182000015804, 0.027780657000221254, 0.034878090000347584, 0.024593449999883887, 0.027135039000313554, 0.03477889399982814, 0.02518651399986993, 0.027849907000017993, 0.03514376800012542, 0.025532423999720777, 0.03156027000022732, 0.021786360999612953, 0.024982054999782122, 0.027903915000024426, 0.03418507900005352, 0.025516311000501446, 0.028373421000651433, 0.0434393089999503, 0.03432251699996414, 0.040421142999548465, 0.032059594000202196, 0.036140806999355846, 0.02623142500033282, 0.03241701600018132, 0.022568948000298406, 0.024958168000011938, 0.033098023000093235, 0.022981639999670733, 0.025523195000459964, 0.03211568000006082, 0.02262804700058041, 0.02544932099954167, 0.03129280099983589, 0.021836681000422686, 0.02519431699965935, 0.03137567199974001, 0.022068898999350495, 0.024835657000039646, 0.032932011000411876, 0.023249526999279624, 0.026004805999946257, 0.03331017500022426, 0.024538628999835055, 0.027123939999910363, 0.0341964690005625, 0.02472913099973084, 0.026894399999946472, 0.0333274069998879, 0.02378515399959724, 0.026128203000553185, 0.032775132000097074, 0.023675640999499592, 0.026095469999745546, 0.03283385599934263, 0.023105238000425743, 0.025263872000323317, 0.03359753300082957, 0.023954395999680855, 0.02661413999976503, 0.0335764459996426, 0.02421832500021992, 0.02568961799988756, 0.032761148000645335, 0.023002136000286555, 0.025693105000755168, 0.03336150699942664, 0.023663205000048038, 0.025802976000704803, 0.03361224299987953, 0.02393363600003795, 0.025098641999647953, 0.03288629799953924, 0.023273587999938172, 0.025357568999424984, 0.03180377100034093, 0.02219744099966192, 0.024876306999431108, 0.028110464999372198, 0.03481969099993876, 0.025000108999847725, 0.02826830800040625, 0.035277779000352893, 0.025557834000210278, 0.03161785200063605, 0.02190306599914038, 0.02338578699982463, 0.02701776400044764, 0.03392077399985283, 0.025163520999740285, 0.02624716599984822, 0.034160404999965976, 0.024028384999837726, 0.02659212300022773, 0.03254085900061909, 0.02231967900024756, 0.025573346999408386, 0.031254878000254394, 0.022269111999776214, 0.025525678000121843, 0.028563896999912686, 0.03428881800027739, 0.02548092400047608, 0.03164302500044869, 0.022207690999493934, 0.02466570300020976, 0.03311197300081403, 0.02338067199980287, 0.02471523299936962, 0.026442753999617707, 0.03471561100013787, 0.025122695000391104, 0.028510029999779363, 0.03491549900081736, 0.025870746000691724, 0.031603893999999855, 0.021929186999841477, 0.025352695000037784, 0.02843999599917879, 0.03525456999977905, 0.026286846999937552, 0.038590307000049506, 0.02817881999999372, 0.036558019000040076, 0.026797274999807996, 0.03364786799920694, 0.0239767920002123, 0.02550916799918923, 0.033758900000066205, 0.02411972399931983, 0.02593331899970508, 0.032751482999628934, 0.023536869999588816, 0.02568100099961157, 0.03322280599968508, 0.02342175300054805, 0.024793963999400148, 0.033533523000187415, 0.023728860000119312, 0.025927437999598624, 0.0332885060006447, 0.02350198099975387, 0.025653892000264022, 0.032960547000584484, 0.02332237999962672, 0.02628436800023337, 0.03269345399985468, 0.022964153000430088, 0.02628433700010646, 0.03335687699927803, 0.02357303100052377, 0.025739931000316574, 0.032559485000092536, 0.022991422999439237, 0.02588196800024889, 0.03326298499996483, 0.024292230999890307, 0.02510015299958468, 0.03322364599989669, 0.023672749000070326, 0.025893925000673335, 0.03318384999965929, 0.02352318000066589, 0.025842831999398186, 0.032429457000034745, 0.02268505499978346, 0.025693840999338136, 0.032674719000169716, 0.022914090999620385, 0.028445175999877392, 0.03612214999975549, 0.026638780999746814, 0.02968540700021549, 0.036095158000534866, 0.026400588000797143, 0.032507402999726764, 0.02301931900001364, 0.025817435999670124, 0.02887270399969566, 0.034506308999880275, 0.02544117199977336, 0.03176770200025203, 0.021765585000139254, 0.02498080400073377, 0.03153475199997047, 0.02183782300016901, 0.024693794999620877, 0.027598778000538005, 0.034331585999098024, 0.024824322999847936, 0.026448904000062612, 0.03445513499991648, 0.02554969299944787, 0.02791834799973003, 0.03482524100036244, 0.025010747000123956, 0.0278235539999514, 0.03458014799980447, 0.025136041000223486, 0.02730807299940352, 0.03393490300004487, 0.024506147000465717, 0.027695820999724674, 0.035371207000025606, 0.025646750000305474, 0.03171994599961181, 0.022244503000365512, 0.025192514000082156, 0.032685749999473046, 0.022631371999523253, 0.025346873999296804, 0.030738397000277473, 0.02200415500010422, 0.025082464999286458, 0.03152060699994763, 0.02171567699951993, 0.024146152999492188, 0.02747788800024864, 0.033598770999560656, 0.024564779999309394, 0.02652119499998662, 0.03361121199941408, 0.022909471000275516, 0.026053630999740562, 0.0333792600004017, 0.023657298000216542, 0.025673182999526034, 0.032183191000513034, 0.02173998499984009, 0.025037345000782807, 0.03191689899995254, 0.022020495999640843, 0.02444230899982358, 0.031354501000350865, 0.021846237999852747, 0.02518428799976391, 0.03185873399979755, 0.02200866400016821, 0.02491197800009104, 0.03262463299961382, 0.0230799749997459, 0.024989316999381117, 0.026815414000338933, 0.03446654299932561, 0.025362119000419625, 0.027892965000319236, 0.03576408099979744, 0.026262471999871195, 0.031983128000319994, 0.022187133000443282, 0.025272341999880155, 0.03164132099936978, 0.021854200000234414, 0.023787746999914816, 0.03153006699994876, 0.021775735000119312, 0.025073955000152637, 0.031627647999812325, 0.022316342000522127, 0.02443257100003393, 0.027470791999803623, 0.03331081400028779, 0.024213454000346246, 0.026881050000156392, 0.03350109099937981, 0.023928310000883357, 0.025593076999939512, 0.033750378000149794, 0.02395141400029388, 0.026022607999948377, 0.0325901670003077, 0.023319099999753234, 0.025312234000011813, 0.03288884199992026, 0.023545566000393592, 0.025238756000362628, 0.021835552000084135, 0.031350393000138865, 0.02505564199964283, 0.03169906999937666, 0.02203588700012915, 0.02516871399984666, 0.03183286700004828, 0.02205379599945445, 0.0252664490008101, 0.027536422999219212, 0.03569886300010694, 0.026840934999199817, 0.03319856300004176, 0.022528900999532198, 0.025613453000005393, 0.03204318699954456, 0.02232465800079808, 0.024838419999468897, 0.031159850000221923, 0.021991521999552788, 0.025032853000084287, 0.031712920000245504, 0.02192354900034843, 0.024766298000031384, 0.027644836000035866, 0.03486515300028259, 0.024904701000195928, 0.026666966999982833, 0.03333321500031161, 0.02415641300012794, 0.026866110000810295, 0.03388564600027166, 0.024238001000412623, 0.02640703199995187, 0.032553987999563105, 0.02370657800020126, 0.03314566500012006, 0.03964831600023899, 0.029816283999934967, 0.035057890000643965, 0.02635258500049531, 0.03172288599944295, 0.0225259709995953, 0.025533480999911262, 0.032146591000127955, 0.022095774999797868, 0.02517093599999498, 0.032737338999140775, 0.022727855000084674, 0.024335903999599395, 0.026284035000571748, 0.03448643499996251, 0.02460164799958875, 0.0268707599998379, 0.03311968100024387, 0.023679197999626922, 0.025683140000182902, 0.03186642699984077, 0.0222055949998321, 0.025102284999775293, 0.031861522999861336, 0.022010448000401084, 0.023828671999581275, 0.027775501000178338, 0.03500748999977077, 0.02517256000010093, 0.02761476599971502, 0.034763820999614836, 0.025019214000167267, 0.027437901000666898, 0.03386918300020625, 0.024709054000595643, 0.026955736999298097, 0.034154191999732575, 0.024199340999984997, 0.02521935900040262, 0.03269139899930451, 0.022843810000267695, 0.025450834999901417, 0.0313309630000731, 0.02212122799937788, 0.024897240999962378, 0.03198210500067944, 0.022070877999794902, 0.02505899099924136, 0.03179320799972629, 0.0221893080006339, 0.023819148000256973, 0.027822492999803217, 0.03490341199994873, 0.025258065999878454, 0.03149000000030355, 0.021866394000426226, 0.024142928999935975, 0.02780100899963145, 0.03394919899983506, 0.02355511200039473, 0.026349202999881527, 0.03239604499958659, 0.02268947799984744, 0.02514640400022472, 0.031429671000296366, 0.022041458000785497, 0.023607774999618414, 0.02670502899945859, 0.03294548800022312, 0.02364223599943216, 0.025748426000063773, 0.03179067500059318, 0.021364234999964538, 0.025273608999668795, 0.03155107899965515, 0.02166359900002135, 0.02402456500021799, 0.02712102900022728, 0.03286376500000188, 0.024343492000298284, 0.025766493000446644, 0.03287138500036235, 0.022940374999961932, 0.0252180560000852, 0.03039073099989764, 0.021735952000199177, 0.023954485999638564, 0.02700967100008711, 0.03285460899951431, 0.023812115000509948, 0.026476926999748684, 0.03295706799963227, 0.023253853999449348, 0.025453414999901725, 0.03157202799957304, 0.022072777000175847, 0.023914770999908797, 0.027899173999685445, 0.03521725399969, 0.02578906899998401, 0.02838343899929896, 0.035169018000487995, 0.025533566999911272, 0.03165379900019616, 0.021686357000362477, 0.023516198000834265, 0.026025418999779504, 0.031329035999988264, 0.02197183899988886, 0.024051944999882835, 0.03180749800048943, 0.022014973999830545, 0.024532812000870763, 0.027477080999233294, 0.03366947400081699, 0.02401378099966678, 0.02701766699919972, 0.032982016000460135, 0.023784166999575973, 0.025907787000505778, 0.03227963299923431, 0.021311957999387232, 0.025193145999764965, 0.031797921000361384, 0.02202653700078372, 0.02531889100009721, 0.03160185100023227, 0.021499600000424834, 0.024590512000031595, 0.03281777600022906, 0.022986377999586693, 0.024981356999887794, 0.03076684000006935, 0.021778581999569724, 0.024417741999968712, 0.027521182999407756, 0.03431846500006941, 0.024355337000088184, 0.02719251400048961, 0.03531819199997699, 0.02547129499998846, 0.03296761899946432, 0.023218178000206535, 0.02368536399990262, 0.026116955999896163, 0.033984482000050775, 0.02499688099942432, 0.0270570160000716, 0.034266000000570784, 0.024686898999789264, 0.026049162999697728, 0.03242363000026671, 0.02251311700001679, 0.02536956999938411, 0.03145225400021445, 0.021716885000387265, 0.025529145000291464, 0.03176734899989242, 0.02198974999919301, 0.024899598000047263, 0.03150923500015779, 0.021929172000454855, 0.024588921000031405, 0.02777100799994514, 0.03461009100010415, 0.02462077399923146, 0.027050145999965025, 0.03238829500060092, 0.024195914999836532, 0.02660647799984872, 0.033268543999838585, 0.023547396000139997, 0.025593731000299158, 0.03151927799990517, 0.02184420899993711, 0.02479687000050035, 0.03146887099956075, 0.021649266999702377, 0.024411577999671863, 0.02740690300015558, 0.03410973500012915, 0.02352952000001096, 0.027035626999349915, 0.03306538099968748, 0.023785121000400977, 0.026407911000205786, 0.03314101700016181, 0.02356229599990911, 0.025439105000259588, 0.0316129920001913, 0.021867448999728367, 0.02464324300035514, 0.028535942999951658, 0.03434615400055918, 0.025643080000008922, 0.03169163600068714, 0.02201161300035892, 0.02451486500012834, 0.027299478999339044, 0.033185393000167096, 0.0239022699997804, 0.026395081000373466, 0.0328617140003189, 0.02335693899931357, 0.025435841999751574, 0.031207385000016075, 0.022532263999892166, 0.025703971999973874, 0.03197358499983238, 0.02178644399918994, 0.02553883600012341, 0.042599776000315615, 0.032717531000344025, 0.03795393599921226, 0.08168119299989485, 0.07075430599979882, 0.06163193400061573, 0.033624265999605996, 0.08345207100046537, 0.08130175999940548, 0.08319556599963107, 0.08240173000012874, 0.08140850800009503, 0.07431403400005365, 0.0638889100000597, 0.08005595200029347, 0.07057260900000983, 0.06120437800018408, 0.05127782599993225, 0.040928211999926134, 0.0504519470005107, 0.04207676999976684, 0.032254859000204306, 0.03402001099948393, 0.02642171099978441, 0.03153101600037189, 0.022460859000602795, 0.025532735000524553, 0.0313883340004395, 0.021747028999925533, 0.024394168999606336, 0.03176823800004058, 0.021942212999420008, 0.023733852000077604, 0.026465578000170353, 0.03333038599976135, 0.02368762800051627, 0.02549639799963188, 0.031540284000584506, 0.02180969599976379, 0.024874085999726958, 0.03172344199992949, 0.02202192999993713, 0.024764871000115818, 0.027420699999311182, 0.029652989000169327]"
